Title,Label,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7
Pukazhenthi,ai,15.222222222222221,5.6740148435164,1.8888888888888888,18.498832116788325,0.8548000000000002,64.01988652980054,10.56
Fujisankei_Ladies_Classic,human,25.625,38.49281008930666,2.0,1.9243645699614937,0.8433082706766916,131.35082771146858,30.55
Fujisankei_Ladies_Classic,ai,16.571428571428573,6.704653678780206,2.4285714285714284,10.266551724137933,0.8428915662650612,45.24382716049382,13.7
Solera,human,32.0,23.62202362203543,6.166666666666667,78.58791666666666,0.8516666666666668,75.60239569178117,41.21
Solera,ai,19.833333333333332,5.154286242213044,2.5,25.265420168067227,0.8084210526315795,54.574503311258276,15.38
Miranda_Palace,human,20.0,6.304760106459246,2.5555555555555554,70.73666666666666,0.8231168831168834,54.253845531843425,30.92
Miranda_Palace,ai,17.75,6.777062153217383,2.375,28.640273972602746,0.8289655172413796,35.0,12.24
Lumberjanes,human,15.066666666666666,9.003702941938204,2.8,47.32867256637168,0.9037185929648232,117.10738121865869,27.04
Lumberjanes,ai,14.375,2.9730936268953445,1.875,16.290434782608695,0.8873563218390809,71.15637000935638,13.12
Kariba__District_,human,19.666666666666668,11.302654555457314,2.6666666666666665,73.25359550561798,0.8201360544217683,50.3203125,24.23
Kariba__District_,ai,13.0,4.109609335312651,1.9,14.512692307692312,0.7497142857142851,29.860511283387215,7.55
Eric_Murray__bridge_,human,28.166666666666668,7.756717518813397,4.833333333333333,67.36882352941176,0.8691970802919708,75.28973044514366,44.69
Eric_Murray__bridge_,ai,13.277777777777779,3.754300366490415,2.611111111111111,11.549982068141066,0.861521739130434,56.97919170077647,7.89
Joined-Up_Thinking,human,24.857142857142858,11.781745363464777,3.5714285714285716,35.70091954022989,0.868299319727892,91.14830508474577,49.44
Joined-Up_Thinking,ai,16.4,7.441624673267107,2.2,12.33829268292683,0.832857142857143,49.72928709055877,10.68
Ancient_Greek_technology,human,27.0,7.365459931328117,4.0,52.48141975308643,0.8692237442922373,80.61121574822286,42.17
Ancient_Greek_technology,ai,17.4,4.929503017546495,3.2,21.17729885057471,0.8482539682539681,51.41186059991306,13.78
Adolphe_Deschamps,human,23.9,9.290975310602338,3.1,95.6902928870293,0.8515121951219503,69.6909019249917,26.1
Adolphe_Deschamps,ai,19.571428571428573,9.554355775546266,6.0,13.854855072463767,0.8544329896907216,69.78574643147154,15.79
Phil_Dickens,human,24.142857142857142,11.290535437975937,5.571428571428571,70.05966850828729,0.8533333333333344,52.38309352517986,15.32
Phil_Dickens,ai,15.222222222222221,5.562773089426212,3.7777777777777777,13.701806569343066,0.8490566037735862,59.59851538591053,11.49
Kadero__archaeological_site_,human,22.083333333333332,5.976595767633693,2.3333333333333335,56.05327715355806,0.8639330543933054,61.41485880697621,21.04
Kadero__archaeological_site_,ai,14.636363636363637,5.971142726023676,2.1818181818181817,23.69815950920246,0.8331343283582088,53.74252009362303,15.66
Broad-billed_tody,human,19.6,6.003702561290361,2.9,78.85102040816327,0.9216374269005836,111.3637204002475,23.15
Broad-billed_tody,ai,11.5,3.8913824205360674,2.25,17.613043478260874,0.8082352941176476,42.787709497206706,14.43
Fred_Andrus,human,22.125,4.421942042651783,3.75,69.10666666666667,0.8301449275362316,52.55150214592275,20.06
Fred_Andrus,ai,17.142857142857142,7.862835100914671,2.2142857142857144,21.22625726141079,0.8654545454545461,55.68836858258462,7.38
Dave_McCullen,human,22.714285714285715,10.703804397102395,6.0,8.710935534591197,0.9080314960629916,103.21392706131078,32.54
Dave_McCullen,ai,19.416666666666668,7.982461836407173,3.8333333333333335,45.57162393162393,0.8693999999999997,68.33898305084746,9.17
Beaune_Altarpiece,human,22.25,8.514693182963201,2.75,71.35966480446928,0.8857516339869278,78.35091743119267,61.54
Beaune_Altarpiece,ai,17.4,4.765617600176404,2.6,16.867499999999996,0.8433802816901416,65.21872613522882,15.52
Hans_Kempin,human,18.0,8.273115763993903,5.6,37.535164835164835,0.8658333333333341,59.84984588287099,21.43
Hans_Kempin,ai,19.833333333333332,5.424411712272809,3.0833333333333335,33.14915966386555,0.8721182266009833,78.69895403056915,11.3
Cliff_College,human,23.0,6.212889826803627,4.363636363636363,52.16792490118577,0.8709909909909914,70.22706935123043,26.79
Cliff_College,ai,15.333333333333334,4.676180777800049,3.5,15.480869565217393,0.8424242424242429,48.31903945111493,8.13
Christopher_Orchard,human,14.142857142857142,5.57269638998439,1.8571428571428572,39.88565656565656,0.8235582822085894,42.61452095808383,26.73
Christopher_Orchard,ai,19.333333333333332,6.801960501698511,3.0,16.783103448275863,0.9004545454545464,61.952755905511815,16.68
Plamen,human,122.5,163.3416664540925,38.5,11.52135944700461,0.7622222222222224,30.8163727552176,12.24
Plamen,ai,15.5,12.020815280171307,4.0,10.517419354838712,0.974025974025974,38.440000000000005,53.71
Zero_Fever_Part_1,human,20.333333333333332,6.363961030678928,6.666666666666667,72.68333333333334,0.883466666666667,87.0,18.43
Zero_Fever_Part_1,ai,16.571428571428573,3.7767361919700275,3.857142857142857,17.638923076923074,0.8951020408163258,63.2862003569835,11.2
Underclass_Hero__song_,human,17.363636363636363,7.0323925839322605,3.6363636363636362,36.29688481675393,0.8789999999999993,80.69547959278977,36.21
Underclass_Hero__song_,ai,18.285714285714285,4.564555272440551,2.5,24.903593750000002,0.8920888888888883,75.17719132893498,10.2
Fort_Farnsworth,human,26.571428571428573,5.061526214398936,5.0,38.895531914893624,0.7884276729559755,46.18881182321262,23.03
Fort_Farnsworth,ai,19.636363636363637,5.220588611885201,3.3636363636363638,23.36383484162896,0.8821390374331548,75.58864484639679,9.19
Patrick_Vinton_Kirch,human,21.0,7.516648189186454,2.888888888888889,40.49462962962963,0.8494409937888185,49.140625,18.21
Patrick_Vinton_Kirch,ai,18.0,6.123724356957945,2.3333333333333335,25.869938650306754,0.8583458646616535,49.46418128654971,5.98
Machilus,human,17.545454545454547,8.606551415795254,4.636363636363637,43.56624352331606,0.8834355828220862,119.74232716538032,42.04
Machilus,ai,15.25,3.5,2.75,14.101721311475409,0.868108108108108,61.0,17.92
Charlie_Wagner,human,24.428571428571427,11.731114508820022,5.428571428571429,34.19166666666666,0.8980152671755728,80.69954128440367,24.18
Charlie_Wagner,ai,17.642857142857142,7.850596673620938,2.4285714285714284,21.065473684210527,0.8754502369668234,64.66110323260972,5.3
Railway_gun,human,22.714285714285715,9.776064063386071,3.0,32.2775,0.8817647058823538,54.99351491569391,30.36
Railway_gun,ai,22.0,3.1622776601683795,3.0,19.80636363636364,0.9337500000000009,90.34666666666668,12.24
Castle_of_Atienza,human,19.0,7.952986860293433,2.3333333333333335,33.7643567251462,0.8485106382978734,53.8122372580096,24.54
Castle_of_Atienza,ai,18.833333333333332,8.032132438845336,2.4166666666666665,22.942631578947374,0.8565306122448959,75.31924262439455,14.89
Bahmanagān,human,20.384615384615383,8.761073578986212,3.6153846153846154,53.451037735849056,0.8159336099585065,53.253219775654344,30.3
Bahmanagān,ai,15.571428571428571,7.078833951286759,2.142857142857143,21.74114678899082,0.8248421052631586,44.79903474390383,9.23
Bowling__cricket_,human,22.636363636363637,12.468141218904503,2.5454545454545454,96.77943775100401,0.8085333333333321,41.261111111111106,19.56
Bowling__cricket_,ai,20.166666666666668,7.547626558506102,3.1666666666666665,23.21822314049587,0.8187500000000002,43.552242338184826,12.92
An_Independent_Life,human,19.22222222222222,9.162120084589835,3.111111111111111,34.99239884393063,0.8372972972972977,73.71896420411272,48.4
An_Independent_Life,ai,13.125,6.512350903146596,2.875,17.052380952380954,0.8926582278481019,110.01925925925927,21.4
Bertha_E__Perrie,human,28.7,12.64954983827927,3.9,57.21967128027683,0.8451361867704287,57.06704067321178,17.79
Bertha_E__Perrie,ai,20.363636363636363,7.736571944637072,3.909090909090909,24.360207423580786,0.8787499999999989,72.0,6.66
Raspberry_Island__Alaska_,human,17.77777777777778,4.969350505291858,3.5555555555555554,64.63097560975609,0.7956589147286817,40.53782173722445,31.42
Raspberry_Island__Alaska_,ai,17.272727272727273,7.511203752940125,2.090909090909091,20.510789473684216,0.8772500000000006,52.742474550961816,20.8
Theoleptos_of_Philadelphia,human,18.75,16.31607445785553,3.875,33.59112903225807,0.864273504273504,67.14923954372624,22.23
Theoleptos_of_Philadelphia,ai,16.0,8.294576541331088,2.6666666666666665,22.180670103092783,0.8332394366197188,44.8133484162896,31.47
Pterostylis_tasmanica,human,18.9,6.279596590015423,2.8,39.183518518518525,0.8673939393939389,70.59948671572599,38.41
Pterostylis_tasmanica,ai,17.0,2.6457513110645907,3.6666666666666665,12.170686274509805,0.8429629629629632,45.6652719665272,20.5
Martempering,human,20.0,8.67179335547152,2.4545454545454546,88.3390909090909,0.8533333333333339,55.870711471313705,24.86
Martempering,ai,19.4,7.368853370776216,1.4,20.35592783505155,0.8164383561643842,48.5,6.75
John_Samuel_Rowell,human,25.333333333333332,13.095800853708795,4.111111111111111,47.12945887445888,0.8750769230769224,101.02476780185759,34.34
John_Samuel_Rowell,ai,14.75,3.7203372281164366,3.0833333333333335,13.349333333333334,0.8495522388059703,43.00700934579439,8.23
Singapore_Combat_Engineers,human,24.714285714285715,10.20970593298824,4.428571428571429,37.37968208092485,0.9112925170068024,72.30555555555556,27.84
Singapore_Combat_Engineers,ai,22.428571428571427,3.6903993847614407,2.5714285714285716,23.985605095541406,0.8724242424242421,59.97050615858352,10.48
Gubru,human,19.0,10.488088481701515,3.75,32.37105263157895,0.8718749999999997,78.49459525703168,52.69
Gubru,ai,17.636363636363637,3.2641301221834667,3.5454545454545454,20.781701030927838,0.8331764705882344,50.256535711706505,8.75
Clock_Tower_3,human,20.636363636363637,5.239708527632568,3.090909090909091,91.0298678414097,0.8607035175879387,74.75448536355051,16.52
Clock_Tower_3,ai,19.166666666666668,7.13909424693824,2.5,18.034782608695654,0.8683146067415733,72.66005967604433,12.05
Lnozavod,human,78.66666666666667,125.07730942634373,16.0,14.734285714285718,0.6075471698113205,21.01871368068551,6.9
Lnozavod,ai,11.9,5.70477382938574,3.1,14.498333333333338,0.8242553191489368,49.7497149372862,12.0
Marinova_dolostone_quarry,human,19.272727272727273,8.427228596530524,1.5454545454545454,87.1277358490566,0.8112765957446809,42.4,35.32
Marinova_dolostone_quarry,ai,13.166666666666666,3.970726214015097,1.8333333333333333,19.23272151898735,0.7518518518518518,27.555112871650557,12.77
Gilad_Hesseg,human,30.142857142857142,16.974771195596634,3.142857142857143,85.73622641509434,0.8537634408602144,59.77781259620882,44.01
Gilad_Hesseg,ai,16.833333333333332,4.468746688915917,2.8333333333333335,20.811930693069304,0.8333333333333328,55.04776194048512,8.76
Sarah_Morewood,human,30.444444444444443,10.98989434788969,5.111111111111111,55.2091155234657,0.8834854771784221,76.13448631905008,26.25
Sarah_Morewood,ai,13.5,5.797509043642029,2.4,14.84941176470588,0.8953846153846153,69.33333333333334,11.75
Charles_E__Lindblom,human,23.285714285714285,8.320943169983511,5.714285714285714,36.82690184049079,0.8793939393939395,67.11290322580645,30.19
Charles_E__Lindblom,ai,22.0,9.669539802906858,3.5555555555555554,20.69984848484849,0.859493670886076,57.12305295950155,5.45
Tom_Meier,human,19.555555555555557,8.232726023485645,2.3333333333333335,71.24,0.8990476190476187,97.1121847030106,31.34
Tom_Meier,ai,21.0,13.0,4.111111111111111,27.500208333333337,0.8208695652173922,46.96673813588322,8.73
Slavko_Štimac,human,18.545454545454547,10.884517778603113,3.0,42.23705882352941,0.9022727272727273,100.0,39.63
Slavko_Štimac,ai,15.125,7.510706643566522,4.125,20.034214876033058,0.9000000000000005,51.51520572450805,14.79
Khyang_people,human,15.117647058823529,6.4699531773921715,2.1176470588235294,34.796704980842904,0.8289956331877726,53.535603046465226,37.13
Khyang_people,ai,16.5,7.60920495189872,2.3333333333333335,22.318,0.8477777777777786,51.974950929993454,19.92
Battle_of_Lipantitlán,human,24.22222222222222,10.721214690716927,3.6666666666666665,88.91402714932127,0.8654736842105254,54.75044947860482,17.54
Battle_of_Lipantitlán,ai,23.0,1.4142135623730951,3.2,26.43326086956522,0.8773033707865173,52.01272077580668,10.62
Tamu_Agung,human,18.2,6.37355648144913,3.4,38.63736263736264,0.8489171974522298,57.6107099879663,41.92
Tamu_Agung,ai,20.6,7.797435475847171,2.0,23.51247572815534,0.8649350649350658,49.859573151871324,7.84
Hope__1770_ship_,human,14.4,8.475173828811503,2.3333333333333335,43.104403669724775,0.8826519337016571,93.88172645739911,45.35
Hope__1770_ship_,ai,15.75,3.693623849670827,2.125,24.432380952380957,0.8408247422680414,46.39109970047069,5.47
John_Greenslade,human,29.8,9.984988733093292,4.8,62.08107382550335,0.860840336134454,56.29980597408198,24.25
John_Greenslade,ai,17.0,5.366563145999495,3.8333333333333335,14.097450980392157,0.886666666666668,65.33765632237147,12.69
Max_Perutz,human,24.0,7.393691004272944,4.428571428571429,35.44902366863906,0.8327272727272731,60.67715705212015,27.72
Max_Perutz,ai,19.0,8.270429251254134,2.090909090909091,22.120514354066987,0.8629239766081866,60.94191629423844,9.74
Jewish_Cemetery__Łódź,human,22.88888888888889,7.54063068390908,2.888888888888889,83.11653846153847,0.7947727272727273,37.790055248618785,26.41
Jewish_Cemetery__Łódź,ai,17.0,6.06630035524124,2.3636363636363638,38.04210526315789,0.8410389610389613,36.366225165562916,8.46
Albert_Antébi,human,27.666666666666668,19.200694431886227,3.8333333333333335,68.41385542168675,0.8298550724637689,56.64209115281501,53.3
Albert_Antébi,ai,15.0,7.0710678118654755,2.8,9.264,0.8331914893617025,28.95353470090992,8.9
Acer_spicatum,human,18.625,5.655275665884277,2.875,30.96701342281879,0.8926829268292689,83.29160548213412,32.79
Acer_spicatum,ai,20.6,12.280065146407,3.4,19.44037735849057,0.8165333333333326,41.534426066161814,14.98
1997_Wimbledon_Championships,human,21.75,8.514693182963201,2.75,68.8171264367816,0.852689655172413,66.6831955922865,26.44
1997_Wimbledon_Championships,ai,18.5,8.266397845091497,1.75,16.540000000000003,0.8739130434782606,71.10526315789474,21.72
Brand__magazine_,human,17.76923076923077,7.5294294400245025,2.3076923076923075,45.67155172413793,0.8542000000000013,72.75017111567419,29.56
Brand__magazine_,ai,18.5,7.151423434733616,3.0,19.528104026845643,0.8618181818181818,59.80776049284227,15.53
Patrick_Peterson,human,18.833333333333332,8.12217316792107,3.5833333333333335,44.70684210526316,0.8451063829787232,71.1938999967169,10.58
Patrick_Peterson,ai,20.416666666666668,6.74817596005608,3.8333333333333335,24.87873481781377,0.8623923444976073,61.29199011997177,5.65
Epithets_in_Homer,human,27.333333333333332,14.69240166435245,6.833333333333333,68.78424242424244,0.8768794326241129,91.67027985810012,35.22
Epithets_in_Homer,ai,15.071428571428571,4.779190239011138,3.0,28.337630331753555,0.9148663101604257,61.48076447303315,8.68
Lowcliffe,human,21.428571428571427,7.849780100044053,2.142857142857143,59.74466666666666,0.8466666666666661,57.941966704657986,24.36
Lowcliffe,ai,14.4,4.033195589934446,2.2,14.56691780821918,0.8349999999999996,45.333333333333336,22.6
Mongolia_Vietnam_relations,human,20.2,14.535779610632822,3.1,24.718627450980396,0.8534911242603551,55.2499381073219,31.58
Mongolia_Vietnam_relations,ai,13.857142857142858,3.5703295012159235,1.6428571428571428,28.505555555555564,0.8485889570552145,51.30014035423842,6.05
Joyce_Poon,human,16.2,8.866917289691058,1.9,35.53651515151516,0.878260869565218,60.735162289011086,19.24
Joyce_Poon,ai,22.0,11.966620241321273,3.727272727272727,28.68524390243903,0.8676635514018697,74.67398229495004,7.85
Untouchable__Eminem_song_,human,15.181818181818182,4.729020655869074,2.6363636363636362,33.50913173652694,0.8690370370370367,71.10211267605634,27.57
Untouchable__Eminem_song_,ai,20.166666666666668,6.2206888442494614,4.083333333333333,11.762045454545454,0.8938317757009342,73.31015969162996,11.64
Darwin_machine,human,42.25,20.79062288629179,7.5,28.793017751479294,0.865,50.76902173913044,53.95
Darwin_machine,ai,24.2,3.420526275297414,2.6,20.32677685950414,0.8854166666666673,69.71937831503641,16.21
Saccolabiopsis_armitii,human,16.545454545454547,6.578200914591107,2.272727272727273,38.44285714285715,0.8610126582278497,55.41415667463705,32.16
Saccolabiopsis_armitii,ai,13.25,5.496752287877426,1.625,17.782452830188678,0.8712195121951226,49.6875,14.47
Wang_Gong,human,32.4,19.23018460649819,6.6,33.69807228915663,0.8994202898550724,53.09383376692007,23.05
Wang_Gong,ai,18.333333333333332,4.725815626252608,2.6666666666666665,14.658636363636365,0.8333333333333338,54.216,26.86
Markus_Moenig,human,15.23076923076923,4.456340915928039,2.230769230769231,43.21296019900497,0.8900598802395203,86.3173076923077,25.55
Markus_Moenig,ai,16.125,5.02671434864337,3.0,28.316937984496125,0.847346938775511,53.67405063291139,8.44
Pultenaea_rostrata,human,20.428571428571427,9.431456989902513,3.0,30.201293706293708,0.8453781512605048,53.841898643825836,28.92
Pultenaea_rostrata,ai,12.88888888888889,5.158595846847387,1.5555555555555556,16.783103448275863,0.8400000000000004,50.025953389830505,23.87
Carlos_Irigoyen_Ruiz,human,21.714285714285715,7.064330251677218,3.2857142857142856,33.38026315789473,0.8575206611570249,61.625,20.05
Carlos_Irigoyen_Ruiz,ai,19.0,5.656854249492381,2.6666666666666665,16.101929824561406,0.8658536585365857,54.718204488778056,10.65
Oranjebaan_tram_stop,human,24.142857142857142,14.016996485559611,4.142857142857143,66.46647058823528,0.8346031746031751,45.65972222222222,32.11
Oranjebaan_tram_stop,ai,15.8,4.324349662087931,2.2,14.465000000000003,0.7779591836734701,41.3882885825512,14.18
Daud_Ali,human,16.6,9.240009620004612,2.2,35.03008875739644,0.8715492957746476,46.8853488372093,12.35
Daud_Ali,ai,17.833333333333332,6.306081720582652,3.8333333333333335,16.957383177570097,0.8627848101265826,60.69204058956175,13.07
Anwar_al-Bunni,human,31.4,10.188228501560022,6.0,64.73044585987262,0.9353846153846143,115.77212350649918,26.24
Anwar_al-Bunni,ai,14.0,5.385164807134504,3.5555555555555554,15.653917322834648,0.8591836734693885,40.58576480990274,9.34
Carysbrook__Virginia,human,19.75,7.741662181555931,2.75,43.8583800623053,0.8712627986348116,68.84090460201462,28.44
Carysbrook__Virginia,ai,9.333333333333334,5.033222956847166,2.0,13.258103448275865,0.9153439153439157,29.2175,14.61
Don_Tancredo,human,23.5,9.72478424292429,2.125,74.30021276595745,0.8553658536585362,62.701250919793964,28.6
Don_Tancredo,ai,20.0,5.291502622129181,2.0,22.75666666666667,0.7844444444444446,52.10526315789474,25.92
Aboazar_Lovesendes,human,26.875,11.568893020262816,4.875,87.33333333333334,0.8437696335078525,63.04716876797169,49.48
Aboazar_Lovesendes,ai,12.0,4.636809247747852,2.0,14.596666666666668,0.8169696969696973,40.04969729699002,13.58
Colchicum_speciosum,human,19.22222222222222,5.562773089426212,3.0,37.26068965517241,0.8871999999999999,94.29769736842105,25.83
Colchicum_speciosum,ai,19.0,1.4142135623730951,4.5,18.79315789473684,0.9938271604938272,67.38666666666666,21.42
Mission_Pictures_International,human,29.333333333333332,4.718756898449704,6.0,72.61217877094973,0.9186013986013981,150.02845528455288,44.02
Mission_Pictures_International,ai,13.666666666666666,2.422120283277993,2.3333333333333335,20.834146341463413,0.865714285714286,43.33333333333334,6.51
Pyrrocoma_lanceolata,human,14.454545454545455,8.57162337440973,1.8181818181818181,65.3445283018868,0.8787969924812035,90.23655497492187,43.32
Pyrrocoma_lanceolata,ai,9.333333333333334,3.0550504633038935,1.0,8.278571428571428,0.9833333333333334,43.903999999999996,37.33
Michiaki_Kakimoto,human,11.941176470588236,5.153525349642879,1.6470588235294117,38.75953201970444,0.8660869565217383,55.744024204636524,19.59
Michiaki_Kakimoto,ai,14.615384615384615,5.188745216627709,2.1538461538461537,25.071052631578954,0.83421052631579,53.97333333333333,10.94
Angus_Cameron__academic_,human,21.857142857142858,13.981280001351466,2.7142857142857144,21.730065359477127,0.8726956521739134,54.43380164326936,22.01
Angus_Cameron__academic_,ai,12.0,8.743251365736,2.0,11.752093495934961,0.7990243902439029,38.38573468375262,7.77
Old_Gala_House,human,19.46153846153846,7.031066593049553,2.230769230769231,99.87051383399209,0.8495495495495503,52.908512304124855,35.85
Old_Gala_House,ai,15.333333333333334,7.711463328491336,2.6666666666666665,13.852500000000003,0.8859701492537319,44.33010859159425,6.21
Tiger_s_Lair,human,19.285714285714285,9.101382578222104,3.5,105.70555555555555,0.8503278688524607,52.519354838709674,37.34
Tiger_s_Lair,ai,20.375,7.614600636746674,3.125,25.942331288343556,0.8814492753623192,54.31640625,9.29
Starblade,human,20.5,9.211793682944862,3.375,68.08463414634146,0.9329496402877688,141.01258992805757,42.53
Starblade,ai,14.6,4.929503017546495,1.4,14.486095890410962,0.8765957446808516,88.2175,24.75
USS_Nitro__AE-23_,human,19.11111111111111,7.457285773732365,3.5555555555555554,34.38071428571429,0.8628148148148151,67.33659730722155,27.25
USS_Nitro__AE-23_,ai,23.0,16.784346448828018,3.875,26.670645161290327,0.8949295774647886,89.32792937108317,25.52
The_Splendid_Road,human,24.1,9.1706052144883,4.4,48.44400414937759,0.8941395348837207,105.18290734824282,42.0
The_Splendid_Road,ai,18.857142857142858,3.9761191895520196,1.7142857142857142,26.50909090909092,0.8486792452830195,98.77729257641921,13.81
Jibba_Jabber,human,23.0,13.686976778431873,3.857142857142857,63.54409937888198,0.8563503649635039,70.5371287128713,27.7
Jibba_Jabber,ai,16.6,3.646916505762094,1.6,16.94439759036145,0.8928813559322039,54.76740096260644,13.58
Shoot_Me_Straight,human,16.2,5.846176338238334,4.4,31.42833333333333,0.8534265734265734,66.17270816916208,30.86
Shoot_Me_Straight,ai,15.0,3.9641248358604595,3.4,16.70877777777778,0.9142268041237118,84.90577535760386,10.66
Tommy_Everidge,human,19.25,7.573449864965296,4.375,30.760779220779224,0.8605405405405401,77.84690366972478,11.14
Tommy_Everidge,ai,19.0,5.019960159204453,2.3333333333333335,21.131228070175442,0.8126829268292675,42.825659105437495,7.2
Echemus__spider_,human,74.0,82.02438661763951,29.0,8.58121621621622,0.7679207920792079,43.15158016519243,19.26
Echemus__spider_,ai,13.125,3.090885217631258,1.875,20.955476190476194,0.8354430379746842,51.5,14.12
Vadim_Chaimovich,human,21.571428571428573,10.390013520317524,3.142857142857143,34.87619205298013,0.9174399999999995,133.8577235772358,41.84
Vadim_Chaimovich,ai,17.125,6.8959097607619135,2.75,24.09737226277372,0.9114018691588783,70.85867275280899,15.58
Joel_Hayward,human,25.583333333333332,13.937903411745667,3.6666666666666665,122.0514006514658,0.8275912408759131,47.762269938650306,25.04
Joel_Hayward,ai,11.0,5.385164807134504,2.8,21.736363636363638,0.9053333333333338,62.80615384615386,15.43
Euphorbia_melanadenia,human,15.4,3.5652645218989165,1.8,19.040584415584423,0.8525984251968508,57.05311161560003,41.92
Euphorbia_melanadenia,ai,12.666666666666666,1.1547005383792515,1.0,19.414210526315788,0.9876543209876543,67.38666666666666,21.05
Eucalyptus_blakelyi,human,19.6,5.89161362540952,3.1,40.811632653061224,0.8695348837209309,57.71622814341261,29.26
Eucalyptus_blakelyi,ai,14.0,5.761944116355173,2.8333333333333335,16.45409090909091,0.8280701754385962,40.5,12.79
Marsha_Thomason,human,32.0,19.987496091306685,4.8,34.12125,0.8956390977443603,99.56867649234411,32.36
Marsha_Thomason,ai,16.666666666666668,12.691204303243513,3.5,20.877524271844667,0.8931506849315083,76.6567440412357,16.66
Daba__Puning,human,14.083333333333334,17.338650116972424,1.4166666666666667,7.7978566732412915,0.7316312056737587,21.798572215321883,25.05
Daba__Puning,ai,15.5,3.8172540616821107,2.0,25.34192913385827,0.8672164948453605,48.7126618139291,8.78
Tax_code__PAYE_,human,22.285714285714285,7.696628822938991,3.0,61.36153846153846,0.9048484848484847,62.496497138884436,20.1
Tax_code__PAYE_,ai,15.5,4.230839160261236,4.0,18.151451612903227,0.8260869565217398,41.947467166979365,9.66
Víctor_Aristizábal,human,16.454545454545453,5.785561966890276,2.090909090909091,38.089530386740336,0.8755555555555561,69.81534772182255,16.26
Víctor_Aristizábal,ai,24.0,0.0,4.0,14.911666666666669,1.0,135.52000000000015,43.95
Derek_Leck,human,28.333333333333332,9.750213672872336,3.1666666666666665,33.14330409356725,0.8961194029850749,81.07231978453842,22.94
Derek_Leck,ai,19.571428571428573,5.380741673076394,2.7142857142857144,23.700182481751828,0.8244210526315792,44.9386467448978,9.95
Heteropsis__butterfly_,human,130.0,164.04877323527901,87.5,13.185483870967744,0.6210285714285713,12.762688987456478,7.74
Heteropsis__butterfly_,ai,12.6,3.361547262794322,1.8,16.73626984126984,0.8291891891891889,32.79725863202258,18.21
Boronia_wilsonii,human,15.545454545454545,4.655397649259113,2.727272727272727,36.24856725146199,0.8204081632653069,42.919539353264184,19.67
Boronia_wilsonii,ai,14.75,1.707825127659933,3.0,25.14806451612903,0.8173333333333332,54.0,16.46
Italian_Ethiopia,human,31.875,13.303463566197445,4.875,38.89254901960784,0.8767857142857134,62.373493975903614,27.58
Italian_Ethiopia,ai,24.25,9.569918146637061,3.0,25.100257731958767,0.8912676056338037,57.48445273631842,18.38
Carl_Berendsen,human,22.875,6.2206453500765155,3.5,73.79808510638298,0.8493793103448272,55.20769828115764,26.3
Carl_Berendsen,ai,15.307692307692308,4.327905871292631,1.8461538461538463,20.474811557788943,0.8692024539877298,52.47951408282135,12.6
Albrecht_family,human,30.0,10.535653752852738,4.818181818181818,67.66511904761904,0.8117006802721081,39.41274475841705,20.84
Albrecht_family,ai,17.5,3.5355339059327378,1.5,18.962857142857143,0.9236363636363636,36.55555555555556,18.32
Rocio_Romero,human,27.0,9.17877987534291,3.4444444444444446,51.52770491803278,0.8831924882629109,86.3896001630475,28.68
Rocio_Romero,ai,15.857142857142858,7.946247991527646,2.5714285714285716,23.489234234234235,0.8519047619047619,55.30203045685279,7.21
Granvin_Church,human,14.736842105263158,5.247667262308695,2.1052631578947367,54.146943462897525,0.7817004048583004,30.464400320898513,27.09
Granvin_Church,ai,12.1,4.121757985239901,1.5,15.255702479338847,0.7578494623655919,30.77752293577982,12.2
Michelle_Courchesne,human,22.125,9.311091696005821,3.375,72.97333333333333,0.8048322147651014,40.18175368898979,15.63
Michelle_Courchesne,ai,22.8,14.411800720243116,4.6,15.480877192982458,0.87764705882353,67.9495587126532,6.4
Oumou_Armand_Diarra,human,15.090909090909092,4.134115273055299,1.8181818181818181,35.27559880239521,0.8626470588235292,61.97686933719497,30.14
Oumou_Armand_Diarra,ai,17.333333333333332,5.172040216394301,4.777777777777778,14.060582278481014,0.8828124999999994,60.682929753056825,9.52
Sekhukhune,human,29.166666666666668,12.089940722214756,4.833333333333333,70.46114285714286,0.918297872340425,116.09678720311777,65.64
Sekhukhune,ai,17.916666666666668,4.851585182997284,2.0833333333333335,28.934883720930234,0.8476923076923074,52.34426229508197,9.94
Athetis_reclusa,human,9.5625,5.26584909265986,1.25,31.527012987012984,0.8998400000000001,75.40853658536585,72.19
Athetis_reclusa,ai,17.0,7.52772652709081,2.2,13.912352941176469,0.8239999999999993,48.7997230752358,12.46
2005_06_Serie_C2,human,25.0,10.392304845413264,4.0,60.17779220779221,0.8196721311475413,43.98717948717949,20.44
2005_06_Serie_C2,ai,15.5,5.503245795502349,2.375,14.878125,0.7742222222222217,30.880573927885642,11.87
Thomas_J_R__Hughes,human,32.2,20.24104740372889,5.4,35.52098765432099,0.7833576642335773,34.20441767068273,14.66
Thomas_J_R__Hughes,ai,18.555555555555557,7.451696302036052,2.6666666666666665,23.85532934131737,0.8023529411764705,39.14529914529915,6.38
Aljadidah,human,21.625,7.424621202458749,3.625,40.925,0.8742105263157891,70.11382113821138,23.14
Aljadidah,ai,20.6,5.594640292279746,4.6,24.318846153846156,0.8693670886075956,52.22300215982722,8.46
